,talk_id,tags
1774,244,transportation
1775,245,Vaccines
1776,245,design
1777,245,food
1778,245,global issues
1779,245,invention
1780,245,medicine
1781,245,technology
1782,246,business
1783,246,cars
1784,246,culture
1785,246,economics
1786,246,parenting
1787,246,statistics
1788,246,transportation
1789,247,conducting
1790,247,creativity
1791,247,culture
1792,247,entertainment
1793,247,live music
1794,247,music
1795,247,performance
1796,248,activism
1797,248,computers
1798,248,design
1799,248,technology
1800,249,culture
1801,249,entertainment
1802,249,genetics
1803,249,live music
1804,249,piano
1805,249,science
1806,249,singer
1807,250,entertainment
1808,250,live music
1809,250,music
1810,251,business
1811,251,flight
1812,251,science
1813,251,space
1814,251,technology
1815,251,universe
1816,252,art
1817,252,children
1818,252,family
1819,252,global issues
1820,252,media
1821,252,photography
1822,252,storytelling
1823,253,entertainment
1824,253,guitar
1825,253,live music
1826,253,music
1827,253,peace
1828,253,performance
1829,253,singer
1830,253,storytelling
1831,254,Africa
1832,254,activism
1833,254,animals
1834,254,biodiversity
1835,254,ecology
1836,254,trees
1837,254,war
1838,255,animals
1839,255,animation
1840,255,biomechanics
1841,255,demo
1842,255,design
1843,255,entertainment
1844,255,gaming
1845,255,technology
1846,255,virtual reality
1847,256,culture
1848,256,film
1849,256,library
1850,256,movies
1851,256,personal growth
1852,256,storytelling
1853,257,business
1854,257,cognitive science
1855,257,collaboration
1856,257,culture
1857,257,social change
1858,257,society
1859,257,technology
1860,258,entertainment
1861,258,humor
1862,258,live music
1863,258,love
1864,258,music
1865,258,performance
1866,258,piano
1867,258,women
1868,259,Planets
1869,259,astrobiology
1870,259,astronomy
1871,259,biotech
1872,259,exploration
1873,259,extraterrestrial life
1874,259,physics
1875,259,science
1876,259,technology
1877,259,universe
1878,260,brain
1879,260,cognitive science
1880,260,culture
1881,260,literature
1882,260,love
1883,260,poetry
1884,260,psychology
1885,260,relationships
1886,260,science
1887,260,technology
1888,261,Christianity
1889,261,God
1890,261,death
1891,261,faith
1892,261,religion
1893,261,technology
1894,262,comedy
1895,262,culture
1896,262,entertainment
1897,262,humanity
1898,262,humor
1899,262,religion
1900,262,writing
1901,263,brain
1902,263,entertainment
1903,263,illusion
1904,263,magic
1905,264,brain
1906,264,education
1907,264,evolutionary psychology
1908,264,happiness
1909,264,introvert
1910,264,personality
1911,264,psychology
1912,264,science
1913,264,technology
1914,265,Africa
1915,265,art
1916,265,business
1917,265,design
1918,266,Africa
1919,266,culture
1920,266,entertainment
1921,266,humanity
1922,266,humor
1923,266,literature
1924,266,poetry
1925,266,writing
1926,267,Africa
1927,267,ancient world
1928,267,anthropology
1929,267,apes
1930,267,evolution
1931,267,human origins
1932,267,humanity
1933,267,paleontology
1934,267,science
1935,268,art
1936,268,culture
1937,268,entertainment
1938,268,global issues
1939,268,happiness
1940,268,software
1941,268,storytelling
1942,268,web
1943,269,architecture
1944,269,art
1945,269,business
1946,269,design
1947,269,humor
1948,270,communication
1949,270,complexity
1950,270,future
1951,270,technology
1952,270,web
1953,271,brain
1954,271,complexity
1955,271,computers
1956,271,design
1957,271,engineering
1958,271,science
1959,271,technology
1960,271,visualizations
1961,272,art
1962,272,design
1963,272,engineering
1964,272,math
1965,272,origami
1966,272,space
1967,273,cello
1968,273,entertainment
1969,273,music
1970,273,origami
1971,274,astronomy
1972,274,big bang
1973,274,dark matter
1974,274,education
1975,274,energy
1976,274,physics
1977,274,science
1978,274,telescopes
1979,274,time
1980,274,universe
1981,275,Africa
1982,275,DNA
1983,275,anthropology
1984,275,culture
1985,275,evolution
1986,275,genetics
1987,275,race
1988,275,science
1989,276,animals
1990,276,culture
1991,276,design
1992,276,entertainment
1993,276,global issues
1994,276,photography
1995,276,storytelling
1996,277,entertainment
1997,277,humor
1998,277,illusion
1999,277,magic
2000,278,animals
2001,278,brain
2002,278,children
2003,278,psychology
2004,279,animals
2005,279,entertainment
2006,279,live music
2007,279,music
2008,279,piano
2009,280,entertainment
2010,280,live music
2011,280,music
2012,280,performance
2013,280,piano
2014,280,technology
2015,281,children
2016,281,cities
2017,281,culture
2018,281,education
2019,281,global issues
2020,281,teaching
2021,282,Africa
2022,282,activism
2023,282,global issues
2024,282,identity
2025,282,media
2026,282,technology
2027,283,animals
2028,283,education
2029,283,entertainment
2030,283,performance
2031,284,DNA
2032,284,MacArthur grant
2033,284,creativity
2034,284,nanoscale
2035,284,physics
2036,284,science
2037,284,technology
2038,285,business
2039,285,design
2040,285,exploration
2041,285,science
2042,285,space
2043,285,technology
2044,286,business
2045,286,history
2046,286,media
2047,286,technology
2048,286,telecom
2049,287,education
2050,287,illusion
2051,287,media
2052,287,science
2053,287,technology
2054,288,Africa
2055,288,animals
2056,288,biodiversity
2057,288,environment
2058,288,global issues
2059,288,pollution
2060,288,primates
2061,288,science
2062,289,global issues
2063,289,history
2064,289,medicine
2065,289,technology
2066,289,war
2067,290,books
2068,290,design
2069,290,entertainment
2070,290,film
2071,290,history
2072,290,library
2073,290,media
2074,290,music
2075,290,technology
2076,290,web
2077,291,animals
2078,291,geology
2079,291,life
2080,291,oceans
2081,291,science
2082,291,submarine
2083,291,technology
2084,292,children
2085,292,entertainment
2086,292,memory
2087,292,storytelling
2088,293,animals
2089,293,energy
2090,293,entertainment
2091,293,global issues
2092,293,sex
2093,293,transportation
2094,294,children
2095,294,economics
2096,294,education
2097,294,food
2098,294,garden
2099,294,global issues
2100,294,green
2101,295,brain
2102,295,culture
2103,295,evolution
2104,295,evolutionary psychology
2105,295,global issues
2106,295,morality
2107,295,politics
2108,295,psychology
2109,296,activism
2110,296,culture
2111,296,global issues
2112,296,spoken word
2113,296,technology
2114,296,violence
2115,296,war
2116,296,women
2117,297,business
2118,297,invention
2119,297,investment
2120,297,presentation
2121,297,technology
2122,298,brain
2123,298,evolutionary psychology
2124,298,health
2125,298,humanity
2126,298,humor
2127,298,psychology
2128,298,science
2129,298,technology
2130,299,children
2131,299,crime
2132,299,culture
2133,299,education
2134,299,evil
2135,299,global issues
2136,299,peace
2137,299,prison
2138,299,psychology
2139,300,communication
2140,300,culture
2141,300,happiness
2142,300,parenting
2143,301,children
2144,301,design
2145,301,dinosaurs
2146,301,entertainment
2147,301,happiness
2148,301,invention
2149,301,play
2150,301,technology
2151,301,toy
2152,302,TED Brain Trust
2153,302,books
2154,302,brain
2155,302,children
2156,302,culture
2157,302,language
2158,302,philosophy
2159,302,psychology
2160,302,science
2161,303,AI
2162,303,design
2163,303,humanity
2164,303,intelligence
2165,303,robots
2166,303,technology
2167,304,art
2168,304,design
2169,304,education
2170,304,happiness
2171,304,humor
2172,304,work
2173,305,culture
2174,305,democracy
2175,305,global issues
2176,305,politics
2177,305,religion
2178,305,social change
2179,305,society
2180,305,war
2181,306,architecture
2182,306,art
2183,306,cities
2184,306,design
2185,306,theater
2186,307,TED Prize
2187,307,art
2188,307,communication
2189,307,design
2190,307,media
2191,307,photography
2192,307,technology
2193,308,business
2194,308,design
2195,308,entertainment
2196,308,gaming
2197,308,technology
2198,309,entertainment
2199,309,history
2200,309,politics
2201,309,sports
2202,309,storytelling
2203,309,work-life balance
2204,310,cities
2205,310,communication
2206,310,community
2207,310,design
2208,310,global issues
2209,310,web
2210,311,entertainment
2211,311,humor
2212,311,illusion
2213,311,live music
2214,311,music
2215,311,performance
2216,312,physics
2217,312,science
2218,312,technology
2219,313,art
2220,313,brain
2221,313,design
2222,313,museums
2223,314,beauty
2224,314,business
2225,314,culture
2226,314,entertainment
2227,314,illusion
2228,314,marketing
2229,314,performance
2230,315,health
2231,315,health care
2232,315,medicine
2233,315,science
2234,316,comedy
2235,316,entertainment
2236,316,extraterrestrial life
2237,316,humor
2238,316,love
2239,316,movies
2240,316,physics
2241,316,science
2242,316,time
2243,317,demo
2244,317,design
2245,317,drones
2246,317,flight
2247,317,green
2248,317,solar energy
2249,317,technology
2250,317,transportation
2251,318,culture
2252,318,global issues
2253,318,happiness
2254,318,music
2255,318,psychology
2256,318,work
2257,319,AIDS
2258,319,Africa
2259,319,activism
2260,319,disease
2261,319,global issues
2262,319,health
2263,319,media
2264,319,photography
2265,319,science
2266,320,culture
2267,320,environment
2268,320,global issues
2269,320,history
2270,320,social change
2271,320,society
2272,320,technology
2273,321,design
2274,321,entertainment
2275,321,humor
2276,321,love
2277,321,media
2278,321,poetry
2279,321,storytelling
2280,322,business
2281,322,creativity
2282,322,design
2283,322,industrial design
2284,322,invention
2285,322,materials
2286,322,science
2287,322,smell
2288,322,technology
2289,322,toy
2290,323,Africa
2291,323,creativity
2292,323,culture
2293,323,entertainment
2294,323,film
2295,323,global issues
2296,323,war
2297,324,charter for compassion
2298,324,compassion
2299,324,global issues
2300,324,religion
2301,325,charter for compassion
2302,325,compassion
2303,325,global issues
2304,325,religion
2305,325,self
2306,326,charter for compassion
2307,326,compassion
2308,326,faith
2309,326,global issues
2310,326,life
2311,326,religion
2312,327,charter for compassion
2313,327,compassion
2314,327,global issues
2315,327,religion
2316,328,charter for compassion
2317,328,compassion
2318,328,global issues
2319,328,love
2320,328,religion
2321,328,self
2322,329,charter for compassion
2323,329,compassion
2324,329,evolution
2325,329,global issues
2326,330,business
2327,330,design
2328,330,exploration
2329,330,invention
2330,330,oceans
2331,330,technology
2332,331,culture
2333,331,entertainment
2334,331,media
2335,331,social change
2336,331,social media
2337,331,technology
2338,332,activism
2339,332,environment
2340,332,global issues
2341,333,art
2342,333,creativity
2343,333,design
2344,333,education
2345,333,play
2346,333,toy
2347,334,Senses
2348,334,beauty
2349,334,happiness
2350,334,materials
2351,334,science
2352,334,smell
2353,334,technology
2354,335,String theory
2355,335,community
2356,335,global issues
2357,335,physics
2358,335,politics
2359,335,science
2360,335,social change
2361,336,communication
2362,336,global issues
2363,336,morality
2364,336,politics
2365,336,terrorism
2366,336,war
2367,337,Mars
2368,337,Planets
2369,337,design
2370,337,exploration
2371,337,physics
2372,337,robots
2373,337,science
2374,337,solar system
2375,337,space
2376,337,technology
2377,338,art
2378,338,comedy
2379,338,design
2380,338,entertainment
2381,338,humor
2382,338,performance
2383,338,simplicity
2384,339,TED Brain Trust
2385,339,architecture
2386,339,art
2387,339,design
2388,339,future
2389,339,technology
2390,340,business
2391,340,creativity
2392,340,design
2393,340,entertainment
2394,340,fashion
2395,340,humor
2396,340,media
2397,341,Africa
2398,341,creativity
2399,341,culture
2400,341,entertainment
2401,341,film
2402,341,global issues
2403,341,media
2404,341,movies
2405,341,technology
2406,342,astronomy
2407,342,culture
2408,342,dark matter
2409,342,design
2410,342,physics
2411,342,science
2412,342,space
2413,342,technology
2414,342,telescopes
2415,342,time
2416,343,business
2417,343,future
2418,343,health
2419,343,science
2420,343,technology
2421,344,entertainment
2422,344,food
2423,344,global issues
2424,344,sustainability
2425,345,business
2426,345,climate change
2427,345,design
2428,345,entertainment
2429,345,global issues
2430,345,humor
2431,345,media
2432,345,sex
2433,346,Alzheimer's
2434,346,aging
2435,346,brain
2436,346,business
2437,346,health
2438,346,public health
2439,346,science
2440,346,social change
2441,346,technology
2442,347,complexity
2443,347,exploration
2444,347,nature
2445,347,science
2446,347,trees
2447,347,writing
2448,348,cities
2449,348,communication
2450,348,community
2451,348,computers
2452,348,entertainment
2453,348,entrepreneur
2454,348,life
2455,348,technology
2456,348,virtual reality
2457,349,alternative energy
2458,349,cars
2459,349,design
2460,349,energy
2461,349,future
2462,349,green
2463,349,technology
2464,350,animation
2465,350,demo
2466,350,design
2467,350,entertainment
2468,350,invention
2469,350,technology
2470,351,culture
2471,351,demo
2472,351,entertainment
2473,351,invention
2474,351,live music
2475,351,music
2476,351,storytelling
2477,352,art
2478,352,creativity
2479,352,design
2480,352,exploration
2481,352,play
2482,353,animals
2483,353,bees
2484,353,disease
2485,353,food
2486,353,insects
2487,353,life
2488,353,nature
2489,354,books
2490,354,business
2491,354,culture
2492,354,design
2493,354,entertainment
2494,354,entrepreneur
2495,354,innovation
2496,354,invention
2497,354,library
2498,354,technology
2499,355,TED Brain Trust
2500,355,brain
2501,355,choice
2502,355,culture
2503,355,entertainment
2504,355,goal-setting
